langCode|##|question|##|comments|##|name1|##|name2|##|name3|##|bottomText|##|order
SV_1|##|E3Q312_1|##|new|##|Ökad arbetsintensitet eller tidspress|##|Ökad arbetsintensitet eller tidspress|##|Ökad arbetsintensitet eller tidspress|##|<p>Vilken av följande tänkbara konsekvenser har diskuterats i det sammanhanget? Ökad arbetsintensitet eller tidspress<br>1 Ja  <br> 2 Nej  <br> 9 Inget svar<br><br>Fråga till de arbetsplatser som rapporterar att de har diskuterat vilken möjlig inverkan användningen av sådan teknik kan ha på medarbetarnas hälsa och säkerhet.</p>|##|83
BG|##|E3Q312_2|##|new|##|Претоварване с информация|##|Претоварване с информация|##|Претоварване с информация|##|<p>Кои от следните възможни въздействия са били обсъждани в този контекст? Претоварване с информация</p><p>1 Да  <br>2 Не  <br>9 Без отговор  <br>  <br>Въпрос към предприятията, които са посочили, че са обсъждали възможните въздействия от използването на такива технологии върху здравето и безопасността на работниците и служителите.</p>|##|84
CS|##|E3Q312_2|##|new|##|Informačním zahlcením|##|Informačním zahlcením|##|Informačním zahlcením|##|<p>O kterých z následujících možných dopadů se v této souvislosti diskutovalo? Informačním zahlcením</p><p>1 Ano  <br>2 Ne  <br> 9 Bez odpovědi <br>  <br>Otázka položená podnikům, které uvedly, že u nich byly prodiskutovány případné vlivy používání takových technologií na bezpečnost a ochranu zdraví zaměstnanců.</p>|##|84
DA|##|E3Q312_2|##|new|##|For meget information|##|For meget information|##|For meget information|##|<p>Hvilke af følgende mulige effekter er blevet diskuteret i den sammenhæng? For meget information  <br>1 Ja  <br>2 Nej  <br>9 Intet svar  <br> <br>Spørgsmål til virksomheder, der indberetter, at de har diskuteret de mulige påvirkninger af brugen af sådanne teknologier på medarbejdernes sundhed og sikkerhed.</p>|##|84
DE|##|E3Q312_2|##|new|##|Überlastung mit Informationen|##|Überlastung mit Informationen|##|Überlastung mit Informationen|##|<p>Welche der folgenden möglichen Auswirkungen wurden in diesem Zusammenhang thematisiert? Überlastung mit Informationen  <br>1 Ja  <br>2 Nein  <br>9 Keine Antwort  <br> <br>Frage an Betriebe, die angeben, die Auswirkungen solcher Technologien auf die Sicherheit und Gesundheit der Beschäftigten thematisiert zu haben.</p>|##|84
DE_1|##|E3Q312_2|##|new|##|Überlastung mit Informationen|##|Überlastung mit Informationen|##|Überlastung mit Informationen|##|<p>Welche der folgenden möglichen Auswirkungen wurden in diesem Zusammenhang thematisiert? Überlastung mit Informationen  <br>1 Ja  <br>2 Nein  <br>9 Keine Antwort  <br> <br>Frage an Betriebe, die angeben, die Auswirkungen solcher Technologien auf die Sicherheit und Gesundheit der Beschäftigten thematisiert zu haben.</p>|##|84
DE_2|##|E3Q312_2|##|new|##|Überlastung mit Informationen|##|Überlastung mit Informationen|##|Überlastung mit Informationen|##|<p>Stehen diese Technologien Ihrer Meinung nach in Zusammenhang mit:  Überlastung mit Informationen  <br>1 Ja  <br>2 Nein  <br>9 Keine Antwort  <br> <br>Frage an Betriebe, die angeben, die Auswirkungen solcher Technologien auf die Sicherheit und Gesundheit der Beschäftigten thematisiert zu haben.</p>|##|84
DE_3|##|E3Q312_2|##|new|##|Überlastung mit Informationen|##|Überlastung mit Informationen|##|Überlastung mit Informationen|##|<p>Welche der folgenden möglichen Auswirkungen wurden in diesem Zusammenhang thematisiert? Überlastung mit Informationen  <br>1 Ja  <br>2 Nein  <br>9 Keine Antwort  <br> <br>Frage an Betriebe, die angeben, die Auswirkungen solcher Technologien auf die Sicherheit und Gesundheit der Beschäftigten thematisiert zu haben.</p>|##|84
EL|##|E3Q312_2|##|new|##|Υπερβολικό αριθμό πληροφοριών|##|Υπερβολικό αριθμό πληροφοριών|##|Υπερβολικό αριθμό πληροφοριών|##|<p>Ποιες από τις ακόλουθες πιθανές επιπτώσεις έχουν συζητηθεί εντός αυτού του πλαισίου; Υπερβολικό αριθμό πληροφοριών  <br>1 Ναι  <br>2 Όχι  <br>9 Καμία απάντηση  <br> <br>Ερώτηση προς τις επιχειρήσεις που αναφέρουν ότι έχουν συζητήσει τις πιθανές επιπτώσεις τέτοιου είδους τεχνολογιών στην υγεία και την ασφάλεια των εργαζομένων.</p>|##|84
EL_1|##|E3Q312_2|##|new|##|Υπερβολικό αριθμό πληροφοριών|##|Υπερβολικό αριθμό πληροφοριών|##|Υπερβολικό αριθμό πληροφοριών|##|<p>Ποιες από τις ακόλουθες πιθανές επιπτώσεις έχουν συζητηθεί εντός αυτού του πλαισίου; Υπερβολικό αριθμό πληροφοριών  <br>1 Ναι  <br>2 Όχι  <br>9 Καμία απάντηση  <br> <br>Ερώτηση προς τις επιχειρήσεις που αναφέρουν ότι έχουν συζητήσει τις πιθανές επιπτώσεις τέτοιου είδους τεχνολογιών στην υγεία και την ασφάλεια των εργαζομένων.</p>|##|84
EN|##|E3Q312_2|##|new|##|Information overload|##|Information overload|##|Information overload|##|<p id="questionNoteP">Which of the following possible impacts have been discussed in this context? Information overload</p><p>1 Yes  <br>2 No  <br>9 No answer  <br>  <br>Question asked to those establishments that report having discussed the possible impacts of the use of such technologies on the health and safety of employees.</p>|##|84
EN_1|##|E3Q312_2|##|new|##|Information overload|##|Information overload|##|Information overload|##|<p>Which of the following possible impacts have been discussed in this context?  Information overload  <br>1 Yes  <br>2 No  <br>9 No answer  <br> <br>Question asked to those establishments that report having discussed the possible impacts of the use of such technologies on the health and safety of employees.</p>|##|84
EN_2|##|E3Q312_2|##|new|##|Information overload|##|Information overload|##|Information overload|##|<p>Which of the following possible impacts have been discussed in this context?  Information overload  <br>1 Yes  <br>2 No  <br>9 No answer  <br> <br>Question asked to those establishments that report having discussed the possible impacts of the use of such technologies on the health and safety of employees.</p>|##|84
ES|##|E3Q312_2|##|new|##|Sobrecarga de información|##|Sobrecarga de información|##|Sobrecarga de información|##|<p>¿Sobre cuáles de los siguientes potenciales impactos se ha hablado en este contexto?  Sobrecarga de información  <br>1 Sí  <br>2 No  <br>9 No contesta  <br> <br>Pregunta realizada a las empresas que indican que han analizado las posibles repercusiones del uso de dichas tecnologías en la prevención de riesgos laborales de los trabajadores.</p>|##|84
ET|##|E3Q312_2|##|new|##|Teabe üleküllus|##|Teabe üleküllus|##|Teabe üleküllus|##|<p>Milliseid järgmisi võimalikke mõjusid on selles kontekstis arutatud? Teabe üleküllus<br>1 Jah  <br> 2 Ei   <br> 9 Ei vasta<br><br>Küsimus asutustele, kes teatavad, et on arutanud selliste tehnoloogiate mõju töötajate ohutusele ja tervisele.</p>|##|84
FI|##|E3Q312_2|##|new|##|Informaatiotulva|##|Informaatiotulva|##|Informaatiotulva|##|<p>Mistä seuraavista mahdollisista vaikutuksista on keskusteltu tässä yhteydessä? Informaatiotulva<br>1 Kyllä   <br> 2 Ei  <br> 9 Ei vastausta<br><br>Kysymys on esitetty toimipaikoille, jotka ilmoittavat käsitelleensä kyseisenlaisen teknologian käytöstä mahdollisesti aiheutuvia vaikutuksia työntekijöiden terveyteen ja turvallisuuteen.</p>|##|84
FR|##|E3Q312_2|##|new|##|Un excès d'informations|##|Un excès d'informations|##|Un excès d'informations|##|<p>Le(s)quel(s) des impacts potentiels suivants a/ont été abordé(s) dans ce contexte ? Un excès d'informations<br>1 Oui  <br> 2 Non  <br> 9 Pas de réponse<br><br>Question posée aux établissements indiquant avoir discuté des incidences possibles de l’utilisation de ces technologies sur la santé et la sécurité des salariés.</p>|##|84
FR_1|##|E3Q312_2|##|new|##|Un excès d'informations|##|Un excès d'informations|##|Un excès d'informations|##|<p>Le(s)quel(s) des impacts potentiels suivants a/ont été abordé(s) dans ce contexte ? Un excès d'informations<br>1 Oui  <br> 2 Non  <br> 9 Pas de réponse<br><br>Question posée aux établissements indiquant avoir discuté des incidences possibles de l’utilisation de ces technologies sur la santé et la sécurité des salariés.</p>|##|84
FR_2|##|E3Q312_2|##|new|##|Un excès d'informations|##|Un excès d'informations|##|Un excès d'informations|##|<p>Le(s)quel(s) des impacts potentiels suivants a/ont été abordé(s) dans ce contexte ? Un excès d'informations<br>1 Oui  <br> 2 Non  <br> 9 Pas de réponse<br><br>Question posée aux établissements indiquant avoir discuté des incidences possibles de l’utilisation de ces technologies sur la santé et la sécurité des salariés.</p>|##|84
FR_3|##|E3Q312_2|##|new|##|Un excès d'informations|##|Un excès d'informations|##|Un excès d'informations|##|<p>Le(s)quel(s) des impacts potentiels suivants a/ont été abordé(s) dans ce contexte ? Un excès d'informations<br>1 Oui  <br> 2 Non  <br> 9 Pas de réponse<br><br>Question posée aux établissements indiquant avoir discuté des incidences possibles de l’utilisation de ces technologies sur la santé et la sécurité des salariés.</p>|##|84
HR|##|E3Q312_2|##|new|##|Preopterećenošću velikim količinama informacija|##|Preopterećenošću velikim količinama informacija|##|Preopterećenošću velikim količinama informacija|##|<p>O kojima se od sljedećih mogućih utjecaja razgovaralo u tom kontekstu? Preopterećenošću velikim količinama informacija<br>1 Da  <br> 2 Ne  <br> 9 Nema odgovora<br><br>Pitanje se postavlja poslovnim jedinicama koje su navele da su provele raspravu o mogućim utjecajima primjene tih tehnologija na zdravlje i sigurnost zaposlenika.</p>|##|84
HU|##|E3Q312_2|##|new|##|Túl sok információ|##|Túl sok információ|##|Túl sok információ|##|<p>Ebben az összefüggésben az alábbi lehetséges hatások közül melyeket beszélték meg?  Túl sok információ<br>1 Igen   <br> 2 Nem  <br> 9 Nincs válasz<br><br>Kérdések azoknak a létesítményeknek, amelyek arról számoltak be, hogy megbeszélték a technológiák alkalmazásának egészségre és biztonságra gyakorolt lehetséges hatásait.</p>|##|84
IS|##|E3Q312_2|##|new|##|Ofgnótt upplýsinga|##|Ofgnótt upplýsinga|##|Ofgnótt upplýsinga|##|<p>Hver af eftirfarandi mögulegum áhrifum hafa verið rædd í þessu samhengi?  Ofgnótt upplýsinga<br>1 Já  <br> 2 Nei  <br> 9 Ekkert svar<br><br>Spurning til þeirra fyrirtækja sem hafa rætt hugsanleg áhrif notkunar slíkrar tækni á heilsu og öryggi starfsmanna.</p>|##|84
IT|##|E3Q312_2|##|new|##|Sovraccarico di informazioni|##|Sovraccarico di informazioni|##|Sovraccarico di informazioni|##|<p>Quali dei seguenti possibili impatti sono stati discussi in questo contesto? Sovraccarico di informazioni<br>1 Sì  <br> 2 No  <br> 9 Non risponde<br><br>Domanda rivolta alle imprese che riferiscono di aver discusso del possibile impatto dell’uso di tali tecnologie sulla salute e la sicurezza dei dipendenti.</p>|##|84
